date,first,second,third,fourth,fiveth,sum
190930873,7,4,5,7,3,26
190930874,4,3,7,1,4,19
190930875,9,0,4,1,7,21
190930876,9,4,1,1,0,15
190930877,8,0,0,1,6,15
190930878,6,1,0,1,2,10
190930879,0,0,4,4,6,14
190930880,0,1,0,3,7,11
190930881,0,8,9,4,4,25
190930882,8,5,2,1,3,19
190930883,0,7,5,6,3,21
190930884,7,1,3,6,2,19
190930885,4,4,1,3,3,15
190930886,1,3,3,4,9,20
190930887,5,4,4,7,9,29
190930888,7,1,3,4,1,16
190930889,4,9,2,0,8,23
190930890,2,5,5,2,8,22
190930891,1,3,5,0,2,11
190930892,1,4,7,5,6,23
190930893,5,2,9,1,9,26
190930894,0,9,8,6,0,23
190930895,9,1,1,8,0,19
190930896,2,6,4,4,1,17
190930897,6,7,7,3,8,31
190930898,1,8,4,7,9,29
190930899,7,9,7,4,8,35
190930900,5,2,0,0,0,7
190930901,1,3,8,4,5,21
190930902,2,9,3,3,1,18
190930903,7,7,6,7,1,28
190930904,3,0,2,5,1,11
190930905,7,0,0,6,0,13
190930906,3,9,8,3,9,32
190930907,4,5,6,6,0,21
190930908,4,7,6,3,9,29
190930909,1,2,6,7,7,23
190930910,7,6,9,3,9,34
190930911,6,2,7,8,8,31
190930912,6,2,0,3,5,16
190930913,1,9,6,9,4,29
190930914,7,0,8,4,5,24
190930915,5,0,2,7,4,18
190930916,5,3,0,6,7,21
190930917,0,2,7,8,3,20
190930918,0,6,6,0,9,21
190930919,3,0,5,7,2,17
190930920,9,4,4,4,1,22
190930921,9,8,1,2,3,23
190930922,4,0,3,5,0,12
190930923,3,6,6,9,2,26
190930924,3,6,6,8,0,23
190930925,7,7,4,1,6,25
190930926,8,2,7,7,7,31
190930927,8,0,7,9,7,31
190930928,9,8,0,0,7,24
190930929,2,3,6,6,8,25
190930930,9,2,1,6,6,24
190930931,6,1,3,8,6,24
190930932,9,5,9,7,3,33
190930933,1,7,2,6,2,18
190930934,4,1,5,6,6,22
190930935,8,9,9,1,6,33
190930936,8,2,2,7,9,28
190930937,1,8,3,4,7,23
190930938,3,2,8,0,0,13
190930939,3,6,3,2,5,19
190930940,2,2,2,7,3,16
190930941,2,2,6,3,7,20
190930942,8,3,9,2,3,25
190930943,8,1,0,3,9,21
190930944,2,7,5,3,6,23
190930945,2,7,4,0,3,16
190930946,6,2,0,9,0,17
190930947,4,8,3,7,3,25
190930948,9,8,9,9,2,37
190930949,3,2,6,8,3,22
190930950,0,9,8,5,3,25
190930951,4,8,6,4,6,28
190930952,1,6,0,6,0,13
190930953,3,7,5,2,8,25
190930954,4,8,1,4,9,26
190930955,2,6,2,1,3,14
190930956,9,0,9,7,3,28
190930957,2,9,2,2,5,20
190930958,1,6,4,6,6,23
190930959,0,9,2,6,8,25
190930960,7,5,9,5,2,28
190930961,8,4,2,2,8,24
190930962,6,8,0,8,7,29
190930963,2,5,6,3,0,16
190930964,5,2,2,6,2,17
190930965,6,4,3,6,3,22
190930966,9,6,0,9,2,26
190930967,9,8,9,1,4,31
190930968,2,2,1,2,0,7
190930969,9,4,5,4,4,26
190930970,7,2,0,8,1,18
190930971,4,6,9,9,5,33
190930972,8,4,4,1,5,22
190930973,6,4,7,8,2,27
190930974,7,7,8,2,4,28
190930975,8,2,3,0,2,15
190930976,5,7,2,5,6,25
190930977,1,2,2,8,2,15
190930978,9,4,4,1,3,21
190930979,7,3,2,0,0,12
190930980,8,3,0,8,8,27
190930981,1,2,3,6,8,20
190930982,2,4,4,9,9,28
190930983,7,6,2,4,2,21
190930984,0,3,3,5,0,11
190930985,7,8,4,6,9,34
190930986,8,6,5,2,9,30
190930987,4,0,3,5,5,17
190930988,0,5,4,2,1,12
190930989,0,5,3,8,3,19
190930990,6,8,4,6,6,30
190930991,2,2,6,8,8,26
190930992,4,2,8,5,4,23
190930993,3,6,6,0,9,24
190930994,6,9,3,6,7,31
190930995,2,9,8,3,7,29
190930996,1,4,2,6,2,15
190930997,1,2,7,0,9,19
190930998,6,3,3,6,3,21
190930999,5,1,2,8,3,19
1909301000,9,2,5,7,3,26
1909301001,3,7,2,7,7,26
1909301002,1,7,3,3,0,14
1909301003,7,6,1,5,6,25
1909301004,4,3,9,5,9,30
1909301005,9,3,6,5,7,30
1909301006,6,9,2,5,6,28
1909301007,1,8,1,5,1,16
1909301008,0,6,0,9,7,22
1909301009,3,3,9,8,6,29
1909301010,3,1,1,4,0,9
1909301011,1,0,0,1,4,6
1909301012,7,6,4,5,1,23
1909301013,5,5,7,1,4,22
1909301014,3,6,3,6,2,20
1909301015,0,8,7,5,2,22
1909301016,8,3,6,2,0,19
1909301017,9,6,9,6,3,33
1909301018,5,7,2,3,5,22
1909301019,9,8,0,4,8,29
1909301020,3,7,3,4,9,26
1909301021,5,2,7,1,8,23
1909301022,9,7,5,7,1,29
1909301023,5,6,4,0,9,24
1909301024,4,1,3,7,8,23
1909301025,1,6,3,9,8,27
1909301026,6,0,7,8,1,22
1909301027,4,3,8,5,8,28
1909301028,1,1,4,5,4,15
1909301029,7,6,4,6,8,31
1909301030,1,2,4,3,7,17
1909301031,2,2,1,7,3,15
1909301032,5,3,7,3,3,21
1909301033,0,0,0,9,1,10
1909301034,2,1,6,0,5,14
1909301035,5,5,4,8,5,27
1909301036,8,9,5,5,6,33
1909301037,8,3,1,1,4,17
1909301038,5,5,4,4,6,24
1909301039,8,7,7,3,0,25
1909301040,9,2,5,9,0,25
1909301041,9,9,4,4,4,30
1909301042,5,2,5,7,9,28
1909301043,2,8,1,5,3,19
1909301044,9,0,5,9,3,26
1909301045,0,4,0,7,3,14
1909301046,1,8,4,8,3,24
1909301047,7,5,6,1,6,25
1909301048,0,3,0,4,1,8
1909301049,2,7,4,3,4,20
1909301050,7,4,0,2,2,15
1909301051,7,9,0,9,9,34
1909301052,3,1,4,5,4,17
1909301053,5,3,5,1,3,17
1909301054,5,1,4,7,5,22
1909301055,4,7,4,8,6,29
1909301056,0,1,5,5,5,16
1909301057,8,7,2,3,9,29
1909301058,3,8,2,7,3,23
1909301059,9,3,0,6,9,27
1909301060,5,9,0,8,0,22
1909301061,8,2,2,9,7,28
1909301062,9,7,5,6,9,36
1909301063,5,3,6,0,1,15
1909301064,0,3,8,8,5,24
1909301065,9,0,7,6,0,22
1909301066,8,0,4,0,6,18
1909301067,5,8,4,4,9,30
1909301068,7,0,7,4,9,27
1909301069,4,4,4,8,7,27
1909301070,3,3,8,9,2,25
1909301071,7,9,1,5,7,29
1909301072,0,1,8,9,2,20
1909301073,6,5,2,1,7,21
1909301074,6,5,4,8,6,29
1909301075,7,0,5,8,6,26
1909301076,7,5,8,2,3,25
1909301077,9,6,0,4,6,25
1909301078,6,0,7,1,1,15
1909301079,3,7,7,2,9,28
1909301080,6,0,3,9,2,20
1909301081,6,1,3,9,2,21
1909301082,4,5,6,2,8,25
1909301083,1,1,2,1,1,6
1909301084,1,0,2,8,1,12
1909301085,3,6,1,9,1,20
1909301086,5,9,5,0,2,21
1909301087,2,3,1,0,5,11
1909301088,0,9,4,1,1,15
1909301089,7,2,0,2,3,14
1909301090,4,1,1,7,2,15
1909301091,6,9,8,3,9,35
1909301092,5,2,0,1,0,8
1909301093,7,9,4,8,7,35
1909301094,6,4,7,4,6,27
1909301095,4,3,1,7,9,24
1909301096,2,6,0,0,0,8
1909301097,8,7,8,0,2,25
1909301098,6,8,6,3,8,31
1909301099,8,1,3,1,7,20
1909301100,9,5,4,1,6,25
1909301101,8,0,0,5,2,15
1909301102,3,3,7,0,0,13
1909301103,5,1,6,3,6,21
1909301104,9,1,2,1,0,13
1909301105,8,9,8,5,1,31
191001001,3,3,0,5,5,16
191001002,1,1,7,5,1,15
191001003,1,1,7,6,9,24
191001004,7,0,5,5,2,19
191001005,4,6,0,6,1,17
191001006,9,5,4,8,6,32
191001007,8,2,6,8,7,31
191001008,5,7,3,7,7,29
191001009,4,9,5,2,1,21
191001010,7,6,6,2,1,22
191001011,4,6,2,1,9,22
191001012,1,0,8,8,7,24
191001013,1,2,4,3,2,12
191001014,0,0,9,6,1,16
191001015,9,8,0,0,5,22
191001016,8,9,9,2,6,34
191001017,2,7,3,3,9,24
191001018,9,2,6,7,5,29
191001019,1,6,2,0,0,9
191001020,5,4,6,7,9,31
191001021,4,7,8,4,9,32
191001022,2,9,6,2,6,25
191001023,0,6,7,0,9,22
191001024,9,1,9,4,0,23
191001025,5,1,1,8,4,19
191001026,7,9,0,6,4,26
191001027,2,2,1,4,4,13
191001028,6,4,0,8,0,18
191001029,4,7,9,8,4,32
191001030,2,7,6,6,5,26
191001031,2,4,1,8,3,18
191001032,9,4,6,3,1,23
191001033,1,5,7,2,7,22
191001034,9,4,3,6,9,31
191001035,6,8,3,9,4,30
191001036,2,6,4,7,9,28
191001037,5,5,5,5,4,24
191001038,6,6,9,6,8,35
191001039,9,1,6,5,5,26
191001040,0,0,5,2,5,12
191001041,2,5,8,5,7,27
191001042,1,3,5,9,6,24
191001043,4,8,2,8,1,23
191001044,4,2,9,4,1,20
191001045,9,5,5,5,4,28
191001046,4,3,2,0,3,12
191001047,6,6,2,2,9,25
191001048,0,7,5,3,8,23
191001049,7,8,8,4,1,28
191001050,8,3,2,0,7,20
191001051,3,4,9,1,9,26
191001052,1,3,3,0,5,12
191001053,8,4,5,9,5,31
191001054,3,6,1,8,2,20
191001055,9,2,4,1,9,25
191001056,8,4,8,9,2,31
191001057,8,6,3,2,4,23
191001058,7,6,1,2,2,18
191001059,8,7,1,0,1,17
191001060,9,7,6,0,0,22
191001061,1,1,9,7,3,21
191001062,2,8,2,8,3,23
191001063,3,3,4,9,4,23
191001064,3,2,7,4,7,23
191001065,1,0,0,7,2,10
191001066,3,0,1,0,5,9
191001067,5,0,2,8,3,18
191001068,2,4,7,9,6,28
191001069,2,1,4,8,3,18
191001070,0,6,1,3,6,16
191001071,5,3,7,7,8,30
191001072,5,9,1,4,5,24
191001073,0,7,7,7,8,29
191001074,3,2,9,5,4,23
191001075,2,3,7,1,5,18
191001076,3,5,8,2,9,27
191001077,4,3,7,5,3,22
191001078,2,5,9,1,4,21
191001079,7,3,9,8,7,34
191001080,0,9,0,8,0,17
191001081,9,3,0,9,5,26
191001082,1,3,5,0,0,9
191001083,0,8,8,5,5,26
191001084,7,9,3,0,9,28
191001085,1,9,5,8,0,23
191001086,4,7,3,4,7,25
191001087,4,3,8,5,9,29
191001088,0,0,9,3,5,17
191001089,9,0,5,8,0,22
191001090,2,0,3,0,6,11
191001091,2,1,3,2,2,10
191001092,2,3,6,3,0,14
191001093,4,7,2,6,6,25
191001094,3,0,4,0,3,10
191001095,7,7,3,7,6,30
191001096,0,0,7,3,2,12
191001097,2,8,2,1,3,16
191001098,6,0,6,1,8,21
191001099,1,2,3,4,2,12
191001100,2,7,5,1,6,21
191001101,3,3,5,4,0,15
191001102,8,9,4,8,2,31
191001103,6,4,7,4,9,30
191001104,0,7,1,6,3,17
191001105,6,0,1,9,2,18
191001106,1,6,9,8,3,27
191001107,0,5,1,3,0,9
191001108,3,4,3,8,4,22
191001109,6,2,2,3,4,17
191001110,1,7,8,8,2,26
191001111,7,8,0,5,9,29
191001112,1,6,1,0,3,11
191001113,8,1,9,8,5,31
191001114,8,9,6,7,4,34
191001115,9,2,4,3,9,27
191001116,1,5,1,9,9,25
191001117,8,3,4,1,0,16
191001118,2,6,3,8,4,23
191001119,9,6,5,5,6,31
191001120,6,1,6,0,0,13
191001121,2,7,1,8,4,22
191001122,9,6,9,9,6,39
191001123,1,0,3,6,2,12
191001124,3,5,5,8,1,22
191001125,1,5,6,8,8,28
191001126,1,9,3,0,5,18
191001127,2,1,7,2,8,20
191001128,8,6,0,0,0,14
191001129,7,4,7,6,5,29
191001130,1,4,6,4,3,18
191001131,5,3,2,7,8,25
191001132,0,3,1,9,1,14
191001133,4,6,9,9,4,32
191001134,8,3,7,7,0,25
191001135,9,5,9,2,8,33
191001136,5,7,7,3,9,31
191001137,5,8,7,1,7,28
191001138,6,7,0,0,1,14
191001139,9,3,4,6,8,30
191001140,9,4,9,9,7,38
191001141,0,2,5,5,4,16
191001142,6,4,7,8,9,34
191001143,5,7,7,7,7,33
191001144,2,5,6,6,3,22
191001145,6,8,6,0,2,22
191001146,1,5,2,1,2,11
191001147,6,1,9,2,1,19
191001148,7,7,1,0,4,19
191001149,6,7,0,7,9,29
191001150,8,8,7,4,3,30
191001151,5,9,7,2,1,24
191001152,8,5,5,4,0,22
191001153,0,2,1,2,6,11
191001154,7,3,5,9,4,28
191001155,9,1,6,2,2,20
191001156,9,7,6,2,4,28
191001157,5,5,3,3,8,24
191001158,2,4,5,5,2,18
191001159,5,9,0,0,3,17
191001160,7,2,8,7,2,26
191001161,4,9,6,9,8,36
191001162,4,5,1,7,6,23
191001163,6,9,4,6,2,27
191001164,6,3,3,7,6,25
191001165,8,6,3,2,6,25
191001166,3,9,6,5,6,29
191001167,0,0,9,0,7,16
191001168,8,7,3,2,2,22
191001169,0,5,6,5,6,22
191001170,0,5,1,2,9,17
191001171,3,2,5,5,9,24
191001172,5,2,8,1,4,20
191001173,8,3,7,9,1,28
191001174,9,9,8,3,2,31
191001175,8,5,5,5,6,29
191001176,8,0,4,3,8,23
191001177,6,0,0,9,4,19
191001178,5,6,0,3,6,20
191001179,9,2,3,6,2,22
191001180,1,3,4,5,0,13
191001181,9,3,9,6,8,35
191001182,6,8,1,2,7,24
191001183,7,3,5,8,5,28
191001184,2,9,7,5,5,28
191001185,6,9,8,1,7,31
191001186,0,8,2,9,6,25
191001187,8,4,2,3,8,25
191001188,9,7,9,3,6,34
191001189,3,5,8,2,5,23
191001190,8,5,6,7,8,34
191001191,0,6,1,9,1,17
191001192,8,0,6,2,8,24
191001193,5,5,2,9,3,24
191001194,5,2,4,7,9,27
191001195,3,5,4,7,6,25
191001196,4,0,0,7,7,18
191001197,4,0,7,9,7,27
191001198,3,0,3,5,5,16
191001199,8,4,0,4,7,23
191001200,2,3,3,5,4,17
191001201,4,7,6,8,1,26
191001202,7,6,7,6,1,27
191001203,2,5,4,4,2,17
191001204,2,6,5,9,3,25
191001205,8,8,8,5,4,33
191001206,4,2,8,0,4,18
191001207,1,0,1,4,5,11
191001208,0,0,9,8,3,20
191001209,8,0,4,2,2,16
191001210,8,8,6,0,1,23
191001211,9,3,6,9,7,34
191001212,5,3,9,4,1,22
191001213,4,0,0,7,4,15
191001214,4,6,0,1,3,14
191001215,0,1,9,1,8,19
191001216,9,0,9,8,1,27
191001217,0,8,3,9,0,20
191001218,1,3,8,8,8,28
191001219,4,2,2,4,9,21
191001220,7,6,5,6,5,29
191001221,4,6,5,0,7,22
191001222,1,9,9,8,2,29
191001223,1,2,7,3,2,15
191001224,5,1,2,2,5,15
191001225,5,7,9,3,6,30
191001226,0,3,6,4,3,16
191001227,9,3,8,6,1,27
191001228,7,9,1,1,4,22
191001229,1,6,1,4,1,13
191001230,1,7,6,2,6,22
191001231,4,2,9,6,7,28
191001232,1,6,2,3,2,14
191001233,8,1,8,2,5,24
191001234,4,3,1,3,1,12
191001235,4,3,1,4,4,16
191001236,5,7,2,6,2,22
191001237,6,9,6,1,8,30
191001238,1,4,6,4,4,19
191001239,4,8,8,7,5,32
191001240,2,7,4,9,1,23
191001241,3,4,2,9,2,20
191001242,2,3,3,2,6,16
191001243,9,1,7,6,6,29
191001244,7,9,0,6,8,30
191001245,0,8,4,5,5,22
191001246,5,3,3,7,9,27
191001247,8,1,5,3,4,21
191001248,7,2,7,9,0,25
191001249,0,5,5,2,5,17
191001250,7,0,9,0,5,21
191001251,1,0,2,8,6,17
191001252,9,0,9,5,5,28
191001253,1,8,9,2,0,20
191001254,6,8,8,9,4,35
191001255,0,9,4,9,6,28
191001256,1,4,0,4,4,13
191001257,7,5,6,8,9,35
191001258,8,7,7,2,1,25
191001259,2,2,4,2,6,16
191001260,8,6,9,1,6,30
191001261,2,6,8,9,9,34
191001262,1,9,0,4,7,21
191001263,8,9,5,8,6,36
191001264,6,7,6,6,6,31
191001265,7,4,7,2,2,22
191001266,5,6,4,5,2,22
191001267,4,6,6,0,8,24
191001268,2,4,4,8,2,20
191001269,8,6,9,1,9,33
191001270,7,6,0,6,7,26
191001271,6,7,9,1,1,24
191001272,6,3,3,6,7,25
191001273,4,5,6,4,4,23
191001274,8,8,8,3,5,32
191001275,6,2,1,7,5,21
191001276,2,4,3,0,8,17
191001277,2,5,0,0,2,9
191001278,6,5,7,3,7,28
191001279,7,4,7,7,1,26
191001280,4,8,9,0,7,28
191001281,3,3,6,7,5,24
191001282,3,2,5,1,7,18
191001283,9,6,7,2,0,24
191001284,5,9,7,1,3,25
191001285,9,2,3,2,9,25
191001286,4,2,4,4,3,17
191001287,6,3,9,6,5,29
191001288,3,5,0,4,8,20
191001289,1,0,8,7,6,22
191001290,9,2,2,3,2,18
191001291,7,3,0,7,0,17
191001292,7,3,6,5,2,23
191001293,1,5,6,0,9,21
191001294,6,8,0,7,1,22
191001295,9,7,5,4,9,34
191001296,0,1,0,7,0,8
191001297,3,1,3,8,3,18
191001298,1,7,5,0,1,14
191001299,5,6,3,2,3,19
191001300,5,1,6,6,6,24
191001301,1,6,4,6,7,24
191001302,0,4,6,4,3,17
191001303,0,6,4,5,5,20
191001304,5,0,7,8,4,24
191001305,7,6,1,5,7,26
191001306,1,6,2,4,0,13
191001307,6,0,1,7,4,18
191001308,4,5,6,4,8,27
191001309,6,3,6,5,4,24
191001310,8,7,4,5,2,26
191001311,6,6,4,0,7,23
191001312,2,1,4,4,3,14
191001313,3,1,6,6,7,23
191001314,3,1,1,5,0,10
191001315,1,1,2,0,7,11
191001316,8,0,4,3,4,19
191001317,5,9,1,0,9,24
191001318,0,1,2,2,6,11
191001319,0,9,8,6,5,28
191001320,3,9,4,2,5,23
191001321,3,3,5,9,5,25
191001322,4,0,8,8,9,29
191001323,0,7,7,3,8,25
191001324,7,0,0,5,4,16
191001325,0,8,6,1,5,20
191001326,5,9,1,6,2,23
191001327,3,9,2,5,1,20
191001328,7,3,4,5,3,22
191001329,6,8,0,8,3,25
191001330,7,2,2,2,2,15
191001331,9,5,0,2,4,20
191001332,0,0,1,3,9,13
191001333,7,9,7,6,2,31
191001334,7,6,8,6,2,29
191001335,3,4,6,2,4,19
191001336,1,7,6,7,0,21
191001337,1,8,8,6,9,32
191001338,6,9,5,1,2,23
191001339,0,2,0,6,0,8
191001340,3,5,4,5,8,25
191001341,2,2,8,7,2,21
191001342,9,1,0,1,4,15
191001343,3,3,7,9,2,24
191001344,4,8,8,8,5,33
191001345,2,2,8,9,7,28
191001346,5,0,2,1,0,8
191001347,2,6,3,9,4,24
191001348,4,5,7,2,5,23
191001349,9,5,5,5,9,33
191001350,5,2,5,6,9,27
191001351,8,4,3,6,5,26
191001352,7,7,7,2,8,31
191001353,9,7,5,9,3,33
191001354,5,6,9,0,8,28
191001355,2,2,5,1,5,15
191001356,1,2,6,4,3,16
191001357,9,1,2,1,3,16
191001358,9,1,7,2,6,25
191001359,7,1,7,0,5,20
191001360,7,0,9,0,0,16
191001361,8,9,5,7,5,34
191001362,9,4,1,7,3,24
191001363,4,6,3,4,1,18
191001364,3,5,9,1,8,26
191001365,6,0,4,2,2,14
191001366,8,0,3,3,1,15
191001367,3,1,5,3,2,14
191001368,3,8,5,2,8,26
191001369,8,1,6,0,7,22
191001370,1,9,9,4,6,29
191001371,1,5,9,1,7,23
191001372,4,2,9,3,4,22
191001373,4,4,3,9,9,29
191001374,9,8,8,1,2,28
191001375,8,5,9,9,4,35
191001376,0,8,5,1,5,19
191001377,0,9,0,4,7,20
191001378,8,4,6,6,2,26
191001379,2,1,9,0,9,21
191001380,3,5,3,6,0,17
191001381,2,2,2,4,1,11
191001382,8,6,7,3,7,31
191001383,1,6,8,4,5,24
191001384,2,3,7,6,6,24
191001385,7,4,6,9,7,33
191001386,9,9,6,9,6,39
191001387,7,9,0,5,6,27
191001388,1,3,6,7,1,18
191001389,7,4,0,8,9,28
191001390,4,3,0,2,8,17
191001391,8,2,2,8,7,27
191001392,8,0,5,8,5,26
191001393,8,9,1,4,3,25
191001394,7,2,7,3,9,28
191001395,0,4,0,1,2,7
191001396,6,0,7,9,7,29
191001397,0,2,7,7,3,19
191001398,6,0,5,2,6,19
191001399,0,5,7,3,9,24
191001400,5,0,4,1,2,12
191001401,3,4,7,4,4,22
191001402,9,4,3,5,3,24
191001403,0,4,7,2,2,15
191001404,4,6,6,6,0,22
191001405,3,7,6,6,1,23
191001406,1,9,4,5,3,22
191001407,3,4,5,9,5,26
191001408,7,9,4,7,7,34
191001409,7,4,5,6,0,22
191001410,3,8,0,3,4,18
191001411,7,1,6,3,9,26
191001412,8,5,4,0,0,17
191001413,1,0,8,7,3,19
191001414,2,3,0,8,2,15
191001415,0,7,7,6,7,27
191001416,1,4,7,2,3,17
191001417,0,0,9,5,8,22
191001418,6,9,4,0,8,27
191001419,3,4,9,5,0,21
191001420,6,8,5,4,5,28
191001421,5,9,0,5,0,19
191001422,0,4,2,2,0,8
191001423,9,2,8,4,6,29
191001424,5,2,1,5,9,22
191001425,9,8,2,5,0,24
191001426,6,0,7,0,8,21
191001427,9,3,5,4,5,26
191001428,8,7,0,7,2,24
191001429,8,2,6,7,6,29
191001430,2,6,1,6,1,16
191001431,1,0,9,9,5,24
191001432,8,0,2,9,0,19
191001433,1,4,7,8,7,27
191001434,8,6,7,5,2,28
191001435,5,2,0,3,2,12
191001436,5,1,0,3,3,12
191001437,5,7,3,2,3,20
191001438,7,1,6,6,1,21
191001439,9,1,7,1,7,25
191001440,9,8,8,1,6,32
191001441,6,6,2,5,6,25
191001442,9,7,2,9,1,28
191001443,6,6,7,4,0,23
191001444,2,2,9,1,9,23
191001445,9,4,5,7,3,28
191001446,5,2,1,4,1,13
191001447,2,7,8,9,0,26
191001448,2,9,6,4,9,30
191001449,6,4,5,9,6,30
191001450,1,2,1,9,3,16
191001451,0,5,7,9,9,30
191001452,6,3,4,2,6,21
191001453,3,0,3,8,6,20
191001454,4,3,0,8,9,24
191001455,1,8,8,1,2,20
191001456,6,0,7,6,3,22
191001457,5,8,4,9,5,31
191001458,1,4,4,6,7,22
191001459,3,7,8,1,6,25
191001460,1,1,1,7,3,13
191001461,6,5,4,5,1,21
191001462,7,9,5,3,7,31
191001463,1,9,0,8,1,19
191001464,4,3,1,7,2,17
191001465,9,6,1,8,4,28
191001466,6,7,5,5,1,24
191001467,3,6,7,4,7,27
191001468,0,6,7,9,2,24
191001469,5,4,1,4,7,21
191001470,3,5,6,0,8,22
191001471,1,5,0,8,5,19
191001472,9,3,3,8,6,29
191001473,6,4,1,9,8,28
191001474,1,7,5,0,5,18
191001475,7,5,6,0,4,22
191001476,6,9,2,9,0,26
191001477,4,1,9,5,0,19
191001478,4,2,8,8,3,25
191001479,7,9,9,8,8,41
191001480,2,3,4,4,9,22
191001481,2,9,1,7,9,28
191001482,0,4,9,0,5,18
191001483,7,9,9,7,6,38
191001484,7,7,8,8,4,34
191001485,6,8,8,8,6,36
191001486,9,6,7,7,9,38
191001487,3,0,2,5,5,15
191001488,0,8,0,1,1,10
191001489,9,5,3,8,4,29
191001490,5,8,8,4,3,28
191001491,0,1,3,7,2,13
191001492,3,2,2,2,8,17
191001493,6,3,9,0,0,18
191001494,6,4,3,7,9,29
191001495,6,3,8,6,9,32
191001496,0,0,9,6,8,23
191001497,5,1,4,2,0,12
191001498,2,4,6,0,5,17
191001499,2,0,0,2,1,5
191001500,9,0,8,9,4,30
191001501,3,0,4,2,6,15
191001502,8,1,7,5,2,23
191001503,0,1,4,8,9,22
191001504,2,0,4,8,7,21
191001505,6,2,9,7,8,32
191001506,7,0,5,6,7,25
191001507,2,7,9,1,2,21
191001508,8,6,8,9,1,32
191001509,4,5,6,1,8,24
191001510,5,9,7,5,7,33
191001511,0,5,2,8,2,17
191001512,4,9,5,5,4,27
191001513,7,0,8,8,1,24
191001514,7,3,6,9,6,31
191001515,1,4,5,5,2,17
191001516,9,8,7,2,0,26
191001517,4,3,4,0,9,20
191001518,5,7,2,8,5,27
191001519,0,6,9,6,0,21
191001520,5,2,2,9,1,19
191001521,0,8,0,2,6,16
191001522,6,1,2,7,9,25
191001523,8,8,8,2,2,28
191001524,8,4,1,9,1,23
191001525,7,8,7,0,9,31
191001526,5,4,2,5,2,18
191001527,4,9,9,2,6,30
191001528,1,9,2,4,1,17
191001529,9,2,9,1,2,23
191001530,1,1,4,9,7,22
191001531,6,5,5,5,9,30
191001532,9,4,6,7,4,30
191001533,4,2,7,1,2,16
191001534,2,8,8,0,5,23
191001535,5,2,2,3,9,21
191001536,1,0,0,0,5,6
191001537,4,9,0,1,5,19
191001538,7,2,1,4,8,22
191001539,6,7,8,0,6,27
191001540,0,7,7,5,7,26
191001541,4,0,8,4,1,17
191001542,6,9,9,6,4,34
191001543,6,6,5,1,6,24
191001544,9,1,9,3,0,22
191001545,9,9,2,8,7,35
191001546,4,2,8,4,8,26
191001547,7,0,5,0,9,21
191001548,8,8,6,5,8,35
191001549,8,7,9,4,1,29
191001550,2,1,4,6,2,15
191001551,8,0,0,5,4,17
191001552,0,3,2,9,5,19
191001553,8,7,3,9,2,29
191001554,8,5,2,8,9,32
191001555,5,7,7,9,3,31
191001556,7,0,6,4,6,23
191001557,4,7,4,3,6,24
191001558,3,1,9,0,9,22
191001559,4,3,7,0,8,22
191001560,5,4,9,4,0,22
191001561,5,1,6,4,7,23
191001562,5,4,3,5,1,18
191001563,0,0,8,4,2,14
191001564,3,1,0,7,7,18
191001565,5,6,6,7,8,32
191001566,9,7,4,4,6,30
191001567,7,6,0,7,0,20
191001568,8,4,0,0,9,21
191001569,9,5,3,7,0,24
191001570,2,5,0,2,5,14
191001571,5,3,0,3,1,12
191001572,8,8,6,0,5,27
191001573,9,3,6,8,6,32
191001574,9,9,4,4,1,27
191001575,7,4,3,5,5,24
191001576,7,5,9,0,9,30
191001577,8,7,6,1,0,22
191001578,2,1,6,3,7,19
191001579,8,6,6,3,6,29
191001580,9,0,7,5,7,28
191001581,3,4,6,4,6,23
191001582,6,8,1,0,3,18
191001583,4,8,6,6,8,32
191001584,2,1,0,6,8,17
191001585,8,7,4,0,4,23
191001586,8,4,8,2,1,23
191001587,6,8,7,4,6,31
191001588,3,3,1,7,8,22
191001589,0,9,3,3,3,18
191001590,1,4,2,8,0,15
191001591,0,0,5,2,0,7
191001592,9,7,6,2,3,27
191001593,9,8,6,6,9,38
191001594,9,5,7,1,3,25
191001595,7,3,5,7,5,27
191001596,8,5,3,6,4,26
191001597,4,6,0,2,6,18
191001598,0,4,1,2,9,16
191001599,8,2,4,4,2,20
191001600,4,6,7,4,4,25
191001601,0,3,1,4,2,10
191001602,1,3,1,1,1,7
191001603,7,5,2,9,4,27
191001604,1,3,3,1,2,10
191001605,2,7,8,8,8,33
191001606,8,3,8,2,5,26
191001607,1,9,6,4,6,26
191001608,2,2,5,9,4,22
191001609,5,1,6,9,2,23
191001610,7,3,2,9,1,22
191001611,5,0,6,8,1,20
191001612,7,7,3,0,9,26
191001613,0,2,7,2,3,14
191001614,9,7,8,9,4,37
191001615,8,7,0,8,1,24
191001616,5,0,7,2,0,14
191001617,4,0,6,3,1,14
191001618,7,9,4,5,2,27
191001619,4,8,9,7,7,35
191001620,8,2,8,9,2,29
191001621,1,5,8,7,2,23
191001622,7,3,3,9,4,26
191001623,6,0,4,6,0,16
191001624,4,1,8,5,5,23
191001625,5,2,0,4,1,12
191001626,1,4,1,3,2,11
191001627,5,3,8,7,3,26
191001628,3,2,2,6,3,16
191001629,6,4,5,9,1,25
191001630,6,7,6,1,2,22
191001631,0,6,2,5,6,19
191001632,1,4,4,8,2,19
191001633,7,8,6,1,5,27
191001634,9,2,0,1,8,20
