date,first,second,third,fourth,fiveth,sum
191127874,7,5,0,6,3,21
191127875,3,7,7,4,2,23
191127876,4,9,9,5,7,34
191127877,2,0,6,1,7,16
191127878,0,4,7,8,0,19
191127879,0,4,1,2,7,14
191127880,3,4,6,8,2,23
191127881,5,8,0,0,1,14
191127882,0,6,7,3,6,22
191127883,4,3,0,9,3,19
191127884,1,7,9,6,6,29
191127885,0,7,4,6,4,21
191127886,6,8,0,3,2,19
191127887,8,2,1,4,5,20
191127888,7,9,4,6,9,35
191127889,6,9,5,0,4,24
191127890,4,2,9,8,5,28
191127891,3,5,2,2,5,17
191127892,1,0,5,3,2,11
191127893,3,0,1,9,3,16
191127894,2,6,6,9,8,31
191127895,7,8,1,0,9,25
191127896,5,9,9,5,4,32
191127897,8,7,4,1,4,24
191127898,5,8,1,8,7,29
191127899,5,0,1,2,4,12
191127900,8,4,8,6,0,26
191127901,1,3,2,3,6,15
191127902,8,5,4,0,3,20
191127903,6,0,1,9,3,19
191127904,1,6,3,9,5,24
191127905,7,3,7,1,5,23
191127906,2,1,6,3,1,13
191127907,2,1,7,3,3,16
191127908,0,5,5,3,5,18
191127909,7,5,9,6,0,27
191127910,8,8,4,0,4,24
191127911,7,7,3,2,1,20
191127912,2,5,5,5,3,20
191127913,4,5,4,8,5,26
191127914,5,5,0,4,5,19
191127915,7,6,1,3,8,25
191127916,8,7,2,8,3,28
191127917,1,6,1,0,4,12
191127918,1,0,2,1,4,8
191127919,8,0,0,6,2,16
191127920,2,6,3,6,7,24
191127921,9,6,8,5,9,37
191127922,9,7,9,1,4,30
191127923,8,3,5,5,3,24
191127924,0,5,5,2,2,14
191127925,0,6,0,5,0,11
191127926,0,1,0,8,6,15
191127927,9,8,0,1,7,25
191127928,5,6,4,5,7,27
191127929,5,8,9,7,1,30
191127930,0,8,7,8,8,31
191127931,6,7,9,8,2,32
191127932,7,2,6,0,0,15
191127933,9,9,3,1,4,26
191127934,5,2,2,0,3,12
191127935,6,4,6,7,7,30
191127936,4,6,5,3,3,21
191127937,8,5,3,7,7,30
191127938,9,4,7,2,7,29
191127939,8,2,5,3,1,19
191127940,0,4,2,1,0,7
191127941,5,8,5,9,9,36
191127942,5,6,0,5,6,22
191127943,7,8,0,0,8,23
191127944,5,1,7,1,8,22
191127945,6,0,0,6,2,14
191127946,2,2,7,8,6,25
191127947,4,3,2,5,1,15
191127948,0,3,6,8,7,24
191127949,1,4,9,0,5,19
191127950,1,3,2,3,8,17
191127951,1,0,1,8,8,18
191127952,9,6,1,6,8,30
191127953,0,5,8,8,0,21
191127954,6,1,4,6,3,20
191127955,6,9,0,6,3,24
191127956,0,2,4,8,3,17
191127957,9,0,1,6,1,17
191127958,0,5,3,8,5,21
191127959,2,1,1,4,5,13
191127960,2,0,1,7,1,11
191127961,1,0,9,3,2,15
191127962,4,4,7,1,6,22
191127963,7,1,5,1,6,20
191127964,1,7,3,2,8,21
191127965,7,6,0,5,7,25
191127966,3,0,6,0,2,11
191127967,9,2,3,7,7,28
191127968,0,0,1,7,8,16
191127969,9,0,1,8,7,25
191127970,8,7,6,8,9,38
191127971,4,5,8,4,2,23
191127972,1,4,9,4,1,19
191127973,4,2,0,5,3,14
191127974,2,5,5,5,9,26
191127975,2,5,7,6,2,22
191127976,5,8,9,3,3,28
191127977,8,4,2,5,1,20
191127978,3,3,6,8,3,23
191127979,0,6,7,1,6,20
191127980,1,3,0,5,0,9
191127981,6,9,3,2,4,24
191127982,2,4,5,0,8,19
191127983,5,2,9,9,0,25
191127984,9,7,3,1,8,28
191127985,5,9,8,9,2,33
191127986,7,8,9,2,8,34
191127987,0,9,5,0,0,14
191127988,2,8,7,9,4,30
191127989,5,9,5,5,1,25
191127990,2,3,7,6,7,25
191127991,1,4,3,3,9,20
191127992,7,0,3,4,6,20
191127993,8,5,8,4,1,26
191127994,1,2,6,4,6,19
191127995,9,4,0,6,8,27
191127996,6,5,0,4,2,17
191127997,9,7,8,1,9,34
191127998,8,5,3,6,4,26
191127999,0,1,2,6,9,18
1911271000,7,6,9,5,6,33
1911271001,3,1,9,3,4,20
1911271002,2,2,5,1,7,17
1911271003,3,1,3,6,3,16
1911271004,8,1,2,9,4,24
1911271005,7,3,2,5,6,23
1911271006,0,3,9,3,2,17
1911271007,5,6,5,0,6,22
1911271008,2,0,3,9,4,18
1911271009,0,3,4,7,4,18
1911271010,4,7,7,5,1,24
1911271011,5,2,0,4,9,20
1911271012,1,5,6,5,2,19
1911271013,5,9,1,5,0,20
1911271014,2,3,5,9,3,22
1911271015,4,5,8,1,3,21
1911271016,5,1,8,7,8,29
1911271017,1,1,7,9,0,18
1911271018,9,5,1,5,8,28
1911271019,0,2,0,3,2,7
1911271020,4,7,6,4,5,26
1911271021,2,7,6,5,6,26
1911271022,1,8,2,9,9,29
1911271023,8,9,5,1,7,30
1911271024,0,0,9,6,7,22
1911271025,6,8,5,2,7,28
1911271026,0,9,0,2,0,11
1911271027,3,1,9,6,6,25
1911271028,1,4,0,2,5,12
1911271029,7,9,5,2,1,24
1911271030,3,8,7,6,9,33
1911271031,8,8,5,4,5,30
1911271032,0,2,3,2,6,13
1911271033,6,9,8,9,0,32
1911271034,8,4,3,2,7,24
1911271035,9,9,3,3,6,30
1911271036,7,2,7,7,6,29
1911271037,3,8,2,4,2,19
1911271038,4,9,1,6,6,26
1911271039,4,6,0,1,3,14
1911271040,1,3,7,3,8,22
1911271041,2,3,6,9,1,21
1911271042,5,8,3,5,4,25
1911271043,0,0,8,5,2,15
1911271044,6,0,0,3,3,12
1911271045,7,1,1,2,3,14
1911271046,3,1,6,1,9,20
1911271047,2,0,2,2,9,15
1911271048,4,0,0,5,0,9
1911271049,0,8,6,0,2,16
1911271050,7,7,8,5,6,33
1911271051,9,0,9,6,8,32
1911271052,9,4,0,4,0,17
1911271053,9,8,5,7,5,34
1911271054,6,3,6,8,7,30
1911271055,4,9,6,6,7,32
1911271056,8,0,1,4,9,22
1911271057,2,8,5,1,7,23
1911271058,2,3,1,9,5,20
1911271059,6,6,6,6,1,25
1911271060,0,3,6,8,4,21
1911271061,4,2,6,4,8,24
1911271062,6,6,3,1,6,22
1911271063,1,8,0,8,6,23
1911271064,6,7,2,8,1,24
1911271065,0,5,6,4,1,16
1911271066,2,1,7,3,6,19
1911271067,2,1,4,6,1,14
1911271068,1,7,1,5,4,18
1911271069,3,3,7,0,3,16
1911271070,8,8,5,5,4,30
1911271071,6,4,7,3,7,27
1911271072,5,5,0,9,8,27
1911271073,4,9,9,9,7,38
1911271074,9,0,8,4,0,21
1911271075,0,9,5,9,0,23
1911271076,4,6,6,5,9,30
1911271077,7,3,5,8,2,25
1911271078,3,1,8,8,0,20
1911271079,6,7,6,7,0,26
1911271080,2,5,3,9,0,19
1911271081,2,4,0,6,1,13
1911271082,5,3,2,0,7,17
1911271083,9,1,2,7,7,26
1911271084,9,2,0,3,0,14
1911271085,9,3,4,9,8,33
1911271086,3,6,0,2,9,20
1911271087,8,3,9,6,1,27
1911271088,3,9,3,5,7,27
1911271089,2,7,1,8,4,22
1911271090,0,8,7,5,7,27
1911271091,7,6,9,4,3,29
1911271092,4,2,0,1,2,9
1911271093,4,1,6,5,6,22
1911271094,1,7,1,3,5,17
1911271095,3,8,0,4,7,22
1911271096,9,7,1,8,4,29
1911271097,4,3,3,0,3,13
1911271098,4,8,4,8,2,26
1911271099,5,1,7,9,4,26
1911271100,1,7,2,3,3,16
1911271101,9,6,6,9,1,31
1911271102,3,5,6,9,1,24
1911271103,1,3,2,6,4,16
1911271104,6,9,4,4,0,23
1911271105,9,6,2,6,0,23
191128001,5,2,2,3,2,14
191128002,6,6,0,8,3,23
191128003,6,3,5,4,2,20
191128004,2,9,8,1,7,27
191128005,1,8,5,5,5,24
191128006,4,6,0,9,8,27
191128007,1,8,4,2,3,18
191128008,3,0,4,8,8,23
191128009,9,5,2,9,4,29
191128010,5,1,7,8,6,27
191128011,2,2,3,4,5,16
191128012,8,9,0,5,2,24
191128013,2,7,1,4,3,17
191128014,1,3,4,8,4,20
191128015,1,3,7,3,6,20
191128016,8,3,7,5,2,25
191128017,0,9,6,2,2,19
191128018,3,4,9,7,0,23
191128019,7,0,4,6,7,24
191128020,6,8,6,0,7,27
191128021,1,7,6,4,0,18
191128022,7,7,9,5,5,33
191128023,9,7,5,1,0,22
191128024,0,3,6,3,5,17
191128025,7,8,4,7,4,30
191128026,2,2,7,5,8,24
191128027,6,5,9,4,3,27
191128028,3,0,8,6,0,17
191128029,9,3,4,1,1,18
191128030,8,9,8,6,8,39
191128031,0,7,2,3,7,19
191128032,5,3,4,3,1,16
191128033,9,0,2,0,5,16
191128034,2,3,4,8,8,25
191128035,1,1,3,7,3,15
191128036,7,0,0,8,3,18
191128037,9,2,4,3,7,25
191128038,4,1,5,1,5,16
191128039,4,4,2,4,3,17
191128040,3,2,5,5,8,23
191128041,4,0,2,3,6,15
191128042,8,9,5,1,1,24
191128043,0,4,8,9,1,22
191128044,5,1,0,4,6,16
191128045,2,1,4,1,1,9
191128046,9,4,3,0,7,23
191128047,8,6,2,4,4,24
191128048,1,0,1,2,8,12
191128049,9,6,4,7,3,29
191128050,2,5,0,4,7,18
191128051,4,8,9,8,2,31
191128052,6,1,3,5,3,18
191128053,9,2,2,7,9,29
191128054,9,8,2,7,7,33
191128055,1,6,0,9,2,18
191128056,9,8,4,9,4,34
191128057,9,3,7,4,7,30
191128058,6,5,7,9,6,33
191128059,0,5,1,6,8,20
191128060,3,7,2,8,4,24
191128061,0,5,4,2,5,16
191128062,4,9,4,6,3,26
191128063,9,9,5,8,6,37
191128064,1,6,5,0,8,20
191128065,6,7,2,3,7,25
191128066,7,9,2,8,7,33
191128067,4,1,9,8,5,27
191128068,1,5,4,5,1,16
191128069,9,9,8,0,2,28
191128070,1,6,8,6,1,22
191128071,1,2,7,0,4,14
191128072,1,0,4,3,2,10
191128073,1,6,2,6,8,23
191128074,7,4,5,1,6,23
191128075,0,5,4,9,2,20
191128076,0,5,0,6,9,20
191128077,1,1,9,8,0,19
191128078,8,8,9,4,0,29
191128079,0,0,7,5,0,12
191128080,1,8,6,4,2,21
191128081,4,0,2,9,3,18
191128082,6,0,3,5,8,22
191128083,4,6,2,1,0,13
191128084,2,3,7,6,0,18
191128085,5,0,6,3,3,17
191128086,5,0,1,3,5,14
191128087,2,6,6,4,2,20
191128088,4,9,6,5,3,27
191128089,1,5,3,0,7,16
191128090,9,0,1,6,8,24
191128091,1,3,9,0,6,19
191128092,6,8,3,4,1,22
191128093,5,3,3,8,9,28
191128094,2,5,6,0,0,13
191128095,4,0,5,2,5,16
191128096,1,7,6,4,1,19
191128097,8,8,4,5,8,33
191128098,2,6,2,5,5,20
191128099,4,6,7,0,2,19
191128100,0,4,3,1,0,8
191128101,7,3,6,7,3,26
191128102,9,9,3,0,0,21
191128103,8,3,1,7,5,24
191128104,8,8,4,2,9,31
191128105,4,4,3,1,4,16
191128106,9,6,5,3,2,25
191128107,5,3,6,0,1,15
191128108,9,0,0,9,2,20
191128109,7,7,5,7,0,26
191128110,8,3,9,4,6,30
191128111,3,5,1,2,3,14
191128112,4,2,4,3,3,16
191128113,4,6,4,0,6,20
191128114,4,7,9,1,2,23
191128115,8,7,5,4,5,29
191128116,1,4,7,2,0,14
191128117,0,9,8,9,6,32
191128118,6,9,4,4,4,27
191128119,1,7,6,8,8,30
191128120,2,9,2,2,4,19
191128121,4,3,7,4,4,22
191128122,6,4,9,2,3,24
191128123,8,8,0,5,4,25
191128124,4,4,9,5,8,30
191128125,9,1,6,4,7,27
191128126,6,0,7,4,1,18
191128127,1,9,8,5,0,23
191128128,7,0,5,2,1,15
191128129,7,5,1,5,4,22
191128130,4,5,4,3,1,17
191128131,9,4,5,2,1,21
191128132,0,8,1,0,5,14
191128133,8,6,2,0,8,24
191128134,2,7,5,8,8,30
191128135,7,1,5,4,8,25
191128136,9,3,1,8,9,30
191128137,1,6,8,9,0,24
191128138,5,5,5,9,8,32
191128139,5,5,9,8,1,28
191128140,5,2,4,2,3,16
191128141,7,9,9,7,4,36
191128142,6,9,8,1,0,24
191128143,3,1,7,9,4,24
191128144,8,1,9,2,8,28
191128145,3,0,8,6,5,22
191128146,9,6,4,6,6,31
191128147,8,5,3,2,3,21
191128148,1,3,5,0,9,18
191128149,6,3,3,7,6,25
191128150,6,3,1,2,1,13
191128151,9,6,3,8,9,35
191128152,0,8,0,0,7,15
191128153,7,0,2,1,8,18
191128154,7,4,8,7,6,32
191128155,6,0,0,3,1,10
191128156,4,2,0,3,4,13
191128157,2,4,3,5,4,18
191128158,9,5,2,6,3,25
191128159,2,7,3,7,7,26
191128160,5,6,0,8,3,22
191128161,0,4,7,8,5,24
191128162,3,5,8,6,5,27
191128163,6,4,2,2,5,19
191128164,8,1,5,4,4,22
191128165,3,6,8,6,8,31
191128166,8,8,5,1,6,28
191128167,2,5,7,2,1,17
191128168,4,3,3,8,1,19
191128169,1,7,0,5,8,21
191128170,4,7,7,3,0,21
191128171,1,6,6,4,5,22
191128172,4,8,4,5,9,30
191128173,7,8,1,4,3,23
191128174,1,3,5,1,6,16
191128175,7,5,5,3,2,22
191128176,3,8,0,6,6,23
191128177,7,8,7,4,4,30
191128178,0,7,0,0,4,11
191128179,8,3,8,6,2,27
191128180,9,1,0,9,5,24
191128181,5,5,3,5,2,20
191128182,5,5,8,1,6,25
191128183,4,5,1,9,7,26
191128184,3,4,6,7,0,20
191128185,7,2,1,8,8,26
191128186,2,8,6,8,0,24
191128187,2,5,9,2,2,20
191128188,3,9,0,6,9,27
191128189,8,5,1,9,6,29
191128190,2,6,1,6,8,23
191128191,4,5,3,8,9,29
191128192,3,7,1,5,2,18
191128193,5,9,8,5,8,35
191128194,2,7,1,7,0,17
191128195,9,7,2,9,0,27
191128196,8,0,0,4,0,12
191128197,8,7,8,9,8,40
191128198,2,1,5,2,1,11
191128199,8,7,5,5,4,29
191128200,3,1,3,5,6,18
191128201,5,9,9,8,0,31
191128202,1,6,0,0,9,16
191128203,0,2,7,8,8,25
191128204,2,1,5,1,0,9
191128205,3,8,5,8,9,33
191128206,7,8,0,5,8,28
191128207,8,1,4,5,6,24
191128208,2,4,2,8,1,17
191128209,5,7,4,5,0,21
191128210,2,8,4,9,2,25
191128211,5,3,6,2,4,20
191128212,4,1,3,9,8,25
191128213,3,5,1,5,3,17
191128214,3,2,9,4,2,20
191128215,9,6,6,1,7,29
191128216,5,2,0,7,8,22
191128217,2,4,1,8,1,16
191128218,9,7,4,0,7,27
191128219,8,6,1,1,7,23
191128220,4,1,8,0,4,17
191128221,1,8,3,8,3,23
191128222,9,2,3,1,7,22
191128223,3,6,2,1,2,14
191128224,1,7,3,9,2,22
191128225,7,6,6,6,8,33
191128226,5,8,2,8,6,29
191128227,0,7,3,7,7,24
191128228,7,4,5,0,5,21
191128229,5,1,0,2,0,8
191128230,7,7,4,3,0,21
191128231,6,4,4,3,0,17
191128232,1,4,7,5,6,23
191128233,7,9,5,9,7,37
191128234,6,7,1,2,1,17
191128235,8,6,5,9,2,30
191128236,3,8,4,0,4,19
191128237,6,8,7,7,2,30
191128238,1,8,3,5,4,21
191128239,7,7,5,7,9,35
191128240,4,9,3,8,8,32
191128241,9,6,6,1,1,23
191128242,7,8,5,5,1,26
191128243,2,4,3,8,1,18
191128244,2,1,2,3,2,10
191128245,5,4,7,1,3,20
191128246,6,3,3,2,7,21
191128247,2,5,7,1,0,15
191128248,4,6,4,4,5,23
191128249,8,5,6,9,2,30
191128250,1,2,1,4,0,8
191128251,7,0,6,6,8,27
191128252,1,6,5,5,3,20
191128253,6,7,0,6,2,21
191128254,3,8,8,9,5,33
191128255,6,3,5,1,1,16
191128256,0,5,3,4,0,12
191128257,2,0,9,3,8,22
191128258,5,5,4,8,5,27
191128259,2,1,1,2,7,13
191128260,9,3,6,2,2,22
191128261,7,3,6,6,3,25
191128262,3,6,7,8,1,25
191128263,2,9,3,2,7,23
191128264,9,4,3,9,3,28
191128265,0,6,0,1,2,9
191128266,7,0,1,2,5,15
191128267,7,7,8,2,0,24
191128268,4,4,5,0,9,22
191128269,2,2,9,1,6,20
191128270,6,5,4,2,1,18
191128271,6,1,9,6,3,25
191128272,4,4,9,9,3,29
191128273,6,5,3,1,8,23
191128274,3,7,1,9,1,21
191128275,6,3,6,4,5,24
191128276,4,6,6,4,2,22
191128277,9,7,9,6,0,31
191128278,4,3,4,9,7,27
191128279,6,1,9,3,7,26
191128280,8,2,9,5,8,32
191128281,9,4,0,2,1,16
191128282,7,6,4,1,6,24
191128283,7,2,2,5,0,16
191128284,7,8,3,5,0,23
191128285,3,5,5,3,0,16
191128286,9,1,9,3,4,26
191128287,4,5,9,3,0,21
191128288,4,1,0,3,7,15
191128289,2,3,2,7,5,19
191128290,6,3,5,0,5,19
191128291,2,5,3,8,4,22
191128292,7,5,7,3,8,30
191128293,7,1,3,3,3,17
191128294,3,5,5,2,3,18
191128295,0,6,1,1,3,11
191128296,1,4,9,4,0,18
191128297,1,3,1,1,4,10
191128298,5,2,0,9,9,25
191128299,3,1,3,5,5,17
191128300,4,4,7,6,6,27
191128301,9,0,9,7,5,30
191128302,4,8,4,9,2,27
191128303,7,5,0,8,0,20
191128304,0,4,1,7,9,21
191128305,4,1,6,0,7,18
191128306,8,5,2,9,8,32
191128307,7,2,7,3,5,24
191128308,2,4,9,4,9,28
191128309,2,9,7,3,3,24
191128310,9,6,9,9,9,42
191128311,3,6,4,1,5,19
191128312,5,3,7,2,5,22
191128313,3,3,3,0,7,16
191128314,3,9,4,2,2,20
191128315,1,4,4,0,1,10
191128316,8,8,0,2,7,25
191128317,2,1,6,4,0,13
191128318,3,8,4,0,1,16
191128319,5,2,4,3,0,14
191128320,7,6,2,2,8,25
191128321,6,1,3,9,7,26
191128322,8,8,2,1,0,19
191128323,3,5,8,2,9,27
191128324,5,9,9,4,1,28
191128325,2,1,3,3,3,12
191128326,7,7,0,4,5,23
191128327,0,3,4,0,9,16
191128328,5,9,4,5,6,29
191128329,0,0,7,1,1,9
191128330,4,1,5,7,9,26
191128331,5,4,3,2,3,17
191128332,2,1,7,2,3,15
191128333,4,2,0,5,2,13
191128334,6,7,9,7,4,33
191128335,0,4,1,9,2,16
191128336,5,6,0,6,9,26
191128337,8,1,8,2,1,20
191128338,4,9,2,4,8,27
191128339,7,8,6,8,0,29
191128340,5,2,7,1,3,18
191128341,3,5,1,8,6,23
191128342,0,8,1,0,8,17
191128343,9,3,0,8,2,22
191128344,8,4,7,2,2,23
191128345,6,8,3,8,7,32
191128346,9,3,6,8,3,29
191128347,5,3,9,2,1,20
191128348,1,4,8,7,9,29
191128349,8,7,7,0,0,22
191128350,1,3,9,1,1,15
191128351,9,9,5,1,1,25
191128352,9,8,4,2,6,29
191128353,1,0,2,8,6,17
191128354,6,5,6,9,5,31
191128355,5,5,9,7,8,34
191128356,9,9,9,9,3,39
191128357,3,7,8,0,8,26
191128358,8,2,7,6,3,26
191128359,0,7,4,8,2,21
191128360,3,6,7,0,9,25
191128361,7,3,4,1,5,20
191128362,0,0,5,0,6,11
191128363,0,2,8,4,7,21
191128364,4,5,2,5,3,19
191128365,1,8,2,7,8,26
191128366,2,7,6,2,7,24
191128367,6,4,2,9,1,22
191128368,8,4,9,1,3,25
191128369,4,0,6,1,2,13
191128370,2,8,0,4,2,16
191128371,8,6,0,6,2,22
191128372,2,4,1,0,7,14
191128373,4,2,0,9,8,23
191128374,7,9,1,1,3,21
191128375,2,8,8,2,8,28
191128376,6,8,7,7,6,34
191128377,1,0,8,0,7,16
191128378,6,5,0,9,8,28
191128379,6,3,4,7,9,29
191128380,9,0,2,9,3,23
191128381,6,6,0,9,7,28
191128382,1,3,6,2,6,18
191128383,8,7,1,6,5,27
191128384,7,0,0,4,7,18
191128385,5,0,9,9,4,27
191128386,4,3,2,3,0,12
191128387,5,9,6,2,9,31
191128388,0,8,8,3,9,28
191128389,6,3,9,1,8,27
191128390,8,1,0,4,8,21
191128391,9,2,0,8,3,22
191128392,5,3,8,3,6,25
191128393,5,0,2,0,4,11
191128394,6,6,4,8,5,29
191128395,4,5,8,1,8,26
191128396,3,0,3,5,4,15
191128397,0,8,8,1,6,23
191128398,5,3,1,8,8,25
191128399,1,4,3,7,7,22
191128400,6,7,2,4,5,24
191128401,1,4,9,4,8,26
191128402,3,1,6,7,8,25
191128403,4,3,7,0,2,16
191128404,8,6,9,1,0,24
191128405,2,5,2,8,9,26
191128406,7,4,1,3,0,15
191128407,2,5,6,3,0,16
191128408,7,8,8,2,6,31
191128409,0,2,9,6,1,18
191128410,8,4,6,2,9,29
191128411,8,5,4,6,4,27
191128412,4,1,2,8,4,19
191128413,9,8,6,5,0,28
191128414,9,4,7,4,0,24
191128415,6,7,4,7,9,33
191128416,7,9,4,5,3,28
191128417,2,9,7,3,5,26
191128418,2,8,0,4,3,17
191128419,9,1,1,4,5,20
191128420,1,1,2,2,2,8
191128421,2,4,7,2,5,20
191128422,2,7,4,3,1,17
191128423,0,9,3,7,0,19
191128424,7,1,8,4,0,20
191128425,5,3,8,1,5,22
191128426,0,0,9,1,4,14
191128427,0,1,1,9,5,16
191128428,1,3,4,3,6,17
191128429,5,3,1,0,4,13
191128430,4,8,5,2,6,25
191128431,6,6,8,2,8,30
191128432,1,5,9,3,2,20
191128433,1,2,2,3,2,10
191128434,8,5,5,4,8,30
191128435,0,3,6,5,8,22
191128436,5,6,6,7,0,24
191128437,7,1,3,2,8,21
191128438,5,6,8,9,6,34
191128439,2,6,5,2,3,18
191128440,2,3,8,8,8,29
191128441,5,8,8,7,1,29
191128442,4,2,9,4,0,19
191128443,3,1,3,4,9,20
191128444,0,7,3,3,9,22
191128445,9,9,6,9,8,41
191128446,6,3,1,0,7,17
191128447,4,6,4,8,2,24
191128448,6,1,8,7,5,27
191128449,3,4,9,5,1,22
191128450,3,6,7,4,4,24
191128451,6,7,3,0,6,22
191128452,5,8,3,5,3,24
191128453,3,4,0,7,9,23
191128454,2,5,5,4,7,23
191128455,2,8,9,8,3,30
191128456,1,6,6,2,2,17
191128457,5,0,2,4,9,20
191128458,7,3,8,4,3,25
191128459,8,7,2,2,7,26
191128460,0,7,4,3,1,15
191128461,4,1,0,7,7,19
191128462,3,8,7,2,5,25
191128463,9,8,0,8,7,32
191128464,9,9,4,5,7,34
191128465,2,4,8,9,0,23
191128466,7,8,9,8,7,39
191128467,1,4,4,8,7,24
191128468,9,3,0,7,2,21
191128469,0,9,6,1,8,24
191128470,9,8,9,4,8,38
191128471,1,0,0,6,0,7
191128472,1,2,7,3,8,21
191128473,2,5,7,8,9,31
191128474,5,2,7,6,1,21
191128475,6,5,9,0,1,21
191128476,7,6,3,5,9,30
191128477,2,3,4,0,8,17
191128478,0,1,6,9,7,23
191128479,8,6,8,8,9,39
191128480,5,0,2,8,1,16
191128481,9,3,1,5,6,24
191128482,1,6,5,4,3,19
191128483,8,1,1,9,8,27
191128484,3,0,7,0,6,16
191128485,8,6,0,1,8,23
191128486,9,9,8,8,3,37
191128487,2,0,8,1,4,15
191128488,5,9,9,6,4,33
191128489,2,5,4,6,9,26
191128490,5,0,5,5,3,18
191128491,7,1,9,2,2,21
191128492,3,2,9,1,9,24
191128493,3,4,5,1,7,20
191128494,1,2,7,8,8,26
191128495,9,0,9,8,9,35
191128496,8,7,8,9,1,33
191128497,5,5,2,7,9,28
191128498,8,1,7,3,7,26
191128499,7,2,5,9,7,30
191128500,4,0,1,0,4,9
191128501,5,8,0,7,1,21
191128502,0,7,2,8,4,21
191128503,5,2,0,1,5,13
191128504,2,5,3,0,5,15
191128505,2,9,6,6,7,30
191128506,6,5,3,6,8,28
191128507,3,8,7,7,2,27
191128508,1,1,8,0,4,14
191128509,4,7,1,4,0,16
191128510,5,0,5,8,4,22
191128511,0,5,3,0,1,9
191128512,2,9,2,0,2,15
191128513,9,0,4,6,3,22
191128514,1,6,9,3,0,19
191128515,4,0,4,1,8,17
191128516,2,5,1,0,0,8
191128517,5,7,3,0,2,17
191128518,9,4,6,1,8,28
191128519,8,6,0,8,6,28
191128520,2,7,2,7,7,25
191128521,7,8,2,0,3,20
191128522,5,1,2,1,8,17
191128523,5,0,0,0,9,14
191128524,2,0,2,5,4,13
191128525,7,0,9,5,7,28
191128526,9,8,8,2,9,36
191128527,2,0,9,2,6,19
191128528,3,5,6,7,7,28
191128529,6,4,7,8,8,33
191128530,1,1,2,0,9,13
191128531,0,2,9,2,8,21
191128532,7,8,6,7,6,34
191128533,2,0,4,0,4,10
191128534,0,8,6,6,1,21
191128535,2,9,1,1,5,18
191128536,1,1,1,3,7,13
191128537,8,4,8,2,5,27
191128538,5,8,7,2,1,23
191128539,8,3,0,9,5,25
191128540,3,4,6,2,2,17
191128541,8,4,0,8,0,20
191128542,1,0,6,9,2,18
191128543,7,0,8,9,4,28
191128544,9,8,2,2,8,29
191128545,7,3,5,7,9,31
191128546,4,7,9,1,5,26
191128547,8,4,7,0,5,24
191128548,3,8,8,3,4,26
191128549,8,6,4,4,2,24
191128550,3,6,3,8,0,20
191128551,1,3,6,9,9,28
191128552,4,5,8,0,4,21
191128553,8,5,1,0,0,14
191128554,3,1,7,0,6,17
191128555,5,4,2,9,7,27
191128556,4,8,9,1,9,31
191128557,2,2,1,6,3,14
191128558,3,3,2,8,8,24
191128559,9,0,0,1,2,12
191128560,4,1,8,4,4,21
191128561,1,9,6,2,2,20
191128562,3,2,3,4,8,20
191128563,2,8,8,8,7,33
191128564,2,7,8,7,3,27
191128565,8,4,9,8,9,38
191128566,2,5,8,5,0,20
191128567,9,7,7,6,0,29
191128568,2,2,6,9,7,26
191128569,4,0,3,3,6,16
191128570,1,9,2,0,7,19
191128571,4,3,2,5,3,17
191128572,2,6,6,8,8,30
191128573,6,9,8,4,1,28
191128574,4,8,3,3,6,24
191128575,7,8,9,9,3,36
191128576,4,2,9,9,2,26
191128577,0,6,5,5,9,25
191128578,4,6,3,3,3,19
191128579,8,9,0,5,4,26
191128580,4,5,7,2,4,22
191128581,1,4,8,2,9,24
191128582,5,7,6,2,6,26
191128583,1,9,1,8,4,23
191128584,1,3,9,4,2,19
191128585,2,5,8,7,6,28
191128586,8,1,9,8,8,34
191128587,9,4,1,3,1,18
191128588,0,2,2,0,6,10
191128589,6,0,5,7,3,21
191128590,8,1,3,4,7,23
191128591,1,1,0,1,2,5
191128592,5,3,2,6,5,21
191128593,7,0,3,6,3,19
191128594,3,3,3,9,5,23
191128595,8,8,4,0,7,27
191128596,7,5,9,5,8,34
191128597,5,2,7,1,7,22
191128598,5,7,3,1,4,20
191128599,5,6,6,7,2,26
191128600,1,1,3,2,4,11
191128601,8,1,0,0,3,12
191128602,0,0,1,5,9,15
191128603,0,1,2,7,8,18
191128604,2,9,6,9,5,31
191128605,4,2,2,0,8,16
191128606,3,9,3,6,4,25
191128607,4,5,0,2,6,17
191128608,0,3,9,5,9,26
191128609,3,0,5,7,6,21
191128610,1,4,9,9,4,27
191128611,1,7,4,1,0,13
191128612,3,0,4,0,1,8
191128613,4,8,9,9,4,34
191128614,0,8,6,4,2,20
191128615,2,2,6,5,2,17
191128616,1,5,4,3,2,15
191128617,0,7,2,3,5,17
191128618,1,4,8,0,2,15
191128619,1,9,8,2,8,28
191128620,8,2,1,6,2,19
191128621,4,2,8,6,1,21
191128622,8,0,6,3,8,25
191128623,2,1,2,4,0,9
191128624,7,1,8,8,1,25
191128625,0,4,9,9,5,27
191128626,1,3,1,6,8,19
191128627,4,5,9,1,8,27
191128628,7,8,8,6,9,38
191128629,0,6,8,9,3,26
191128630,4,4,4,0,6,18
191128631,3,4,9,8,9,33
191128632,8,5,9,7,5,34
191128633,0,2,9,1,1,13
191128634,6,6,8,4,1,25
191128635,5,5,8,2,7,27
